pc1,pc2,cluster,target
-0.9048484911632351,-0.5145017181842877,1,0
-0.45935494992390385,-0.26804241775943993,1,0
-0.17844198176769782,-1.3750061540753695,0,0
-0.40596792894358474,-1.4265918587516857,1,0
-0.278128642966435,-1.1697098550041283,1,0
0.058742602330794355,-1.0700443110303903,0,0
-0.554213579878951,-0.729754209118419,1,0
-0.9452699013211945,-1.2205085807714426,1,0
-0.023698046367521854,-1.3243585299289493,0,0
0.2690101510702613,-0.23931397229909904,0,0
-0.9748184445175745,-0.35139999005703276,1,0
0.5418902973343177,-0.11187019254881064,0,0
-1.5190711329603606,0.20684891492898944,1,0
-0.5122419092490623,-0.2135299799917545,1,0
-1.8370724257356972,-1.0730866568448303,1,0
-1.3623618364273005,-0.3638764376434007,1,0
1.2008741634071793,-0.2529518310074973,0,0
-1.3365928035197467,1.0803014699229685,1,0
-1.3648031095688982,0.8717859120872135,1,0
-1.321577207357388,-0.5897511929978445,1,0
-0.8943019791724565,-0.9180714393280696,1,0
-1.1864393962249182,-0.11748565232564448,1,0
-0.23783256218075927,-0.3699871019061059,1,0
0.9182635561436924,-0.4001825246236569,0,0
-0.656511851256264,-1.6606987604619217,1,0
-1.368019437333191,-0.8316197468057005,1,0
-0.579272210388888,-1.0352489534899902,1,0
-0.7579664882638097,-1.4100062540856912,1,0
-1.9690796763173204,-0.5659068312338722,1,0
-1.9690796763173204,-0.5659068312338722,1,0
-1.869056963711358,-0.4571066341230356,1,0
-0.8638290136721708,-0.10524871754821424,1,0
-1.8609360529077523,-1.019329444948796,1,0
-0.9632531504337911,-0.861553332570598,1,0
0.11022091729368157,-0.9238481164789216,0,0
0.07657586631801842,-1.1173230007909825,0,0
-1.6623530169340415,-0.7151925925761864,1,0
0.9013770005683533,-0.5008827582576785,0,0
-1.3073012570821325,-1.118415209321702,1,0
-1.9024207450993058,-0.10957062400127397,1,0
-0.08009432031048172,-0.16905691511484056,1,0
0.1441774755559856,-1.354388713571231,0,0
0.9564285614866009,-1.0054599882569673,0,0
-1.5481512001660678,0.05149662728856411,1,0
-0.8052075474977388,-0.9784594876197547,1,0
-0.20396345747641215,0.32825831314036974,1,0
-0.748548730667787,-8.71998642914727e-05,1,0
-1.0061384931961597,-1.068344962091703,1,0
-1.0824858079092274,-0.8618617005594593,1,0
0.7806938587169783,-1.7106095281710332,0,0
-1.5597882282041216,-0.4818955368561123,1,0
-1.2577868156717427,-0.25343354204480856,1,0
-1.0359886470851476,-0.3768661306630559,1,0
0.920125456769358,-0.47115223594333855,0,0
-0.6957203186312861,-0.9802508878319592,1,0
0.2891303591170492,-1.2578290559921843,0,0
-0.973359543529112,-0.4605528375138985,1,0
-0.839441137030204,0.010064367217572237,1,0
-1.559026381681507,0.13468273464491576,1,0
0.33801807578909887,0.07105778648773084,0,0
-0.9071223653237059,-0.4567193548800926,1,0
-0.8235638220426214,-1.0247110939469828,1,0
-1.2312689819835714,-0.2882407253620023,1,0
-0.512978599635436,-1.1526352234059587,1,0
2.3107221810561502,-0.1310639352266127,0,0
-0.12907218181855976,-1.1049964274152704,0,0
-0.21979023327818825,-0.7478505533633242,1,0
-1.4893002216158069,0.13196115427935456,1,0
-1.1221073993713702,0.48482378477781823,1,0
-1.0902537296963275,0.08782953429498139,1,0
-1.484767983311257,0.4426393590729955,1,0
-1.2109907536915068,0.6282499751773698,1,0
-0.9374055424191212,-0.1279269806985386,1,0
-0.939017954663953,0.24564147681848636,1,0
-1.0119401360772073,-0.2757104969500974,1,0
-1.027335018208422,-1.0939173691977966,1,0
-1.1626691973219156,-0.7987890311618234,1,0
-0.45508823735016474,-1.0852865378948644,1,0
-0.40188155282915433,0.49142348728074753,1,0
-1.200930139888563,0.02391394772790704,1,0
-0.45772651914935375,-1.069209553837758,1,0
0.06260457816247388,-0.7964804629238695,0,0
0.04061557235595059,0.7701843580376676,1,0
-1.8338076369176952,0.5678962998266075,1,0
-1.6879448308712326,0.04316446819826251,1,0
-1.459186059163808,1.4388137358908655,1,0
-0.4194934288471959,-0.12278342139365855,1,0
-0.6341922646346305,-0.8770545707226192,1,0
-1.0113090179178867,-0.18998056029784804,1,0
-0.9673314532733266,-0.7980474081594549,1,0
-0.22132378525124807,0.06030768322587302,1,0
-0.13422753578690236,-0.9298679846775654,0,0
1.6660881214221486,-1.016644011293048,0,0
-0.9340849422933732,0.20141643818087707,1,0
-0.057394511755576,-1.1640713985228555,0,0
0.06619817050129832,-1.0137781474238903,0,0
0.5354011986784464,-0.25418705165191985,0,0
0.11834203766419382,-1.4757836659489605,0,0
-0.6644815124058646,0.040477220327246356,1,0
1.432229815559922,1.130647319172904,0,0
-0.4052144690622325,0.39894274911493727,1,0
-0.8619372629346244,-0.5943000850205543,1,0
-0.2350093696786787,-0.8116083013259575,1,0
-0.4654280841799963,-0.6519276942445797,1,0
0.8162301486837896,-1.0836815404192048,0,0
-0.47753183713960673,-0.16547826765403678,1,0
-0.8012876767239718,-0.2637761162228973,1,0
0.6323127285582777,0.09514743520938031,0,0
0.8881975194687134,-0.4711156358657285,0,0
0.23886382432368658,-0.6912041345401555,0,0
-0.105914210937789,0.32675267910820543,1,0
1.3118277925040758,0.5226558468323322,0,0
1.469550245642504,-0.2864151957902513,0,0
-0.712003019898553,0.14071749019239832,1,0
-0.8617305557349636,0.38574321438465836,1,0
0.2853884571317183,-1.4766209616002595,0,1
-0.39778604726249106,-1.3109834237680245,1,1
-2.350468528015287,-1.2672358347869923,1,1
-1.6710237823130987,-1.6291321367159706,1,1
-0.8564031980621796,-0.7316800188994084,1,1
1.122166957264217,-1.3926610249865983,0,1
-1.118818725561166,-1.698136640340949,1,1
-1.1903794034282997,-1.2836653969773375,1,1
1.0774741191410315,-1.9767342148287965,0,1
0.19062710906533065,-0.6434228747914351,0,1
-1.1970462601875178,-1.2709243482866386,1,1
0.7236982825061619,-1.426786655129388,0,1
1.5363390941506467,-0.8424228562019737,0,1
0.2951279721251073,-1.5809951833738447,0,1
0.10348798158584573,-1.8352849184855324,0,1
1.0506229608734468,-1.215498951013503,0,1
0.6460435763494552,-0.9866163161401388,0,1
2.2312408995376676,-1.273608719898568,0,1
0.26708959900875867,-0.6857766858868428,0,1
0.7401033962412862,-1.0050758132904252,0,1
1.8686096908142338,-0.8651598332046593,0,1
-0.6241399472691743,-0.05573611920002446,1,1
-1.3447215752807598,-0.8847728000121728,1,1
-0.6462722468783466,-1.0158617558196905,1,1
0.09658354765909642,-0.4745632659580182,0,1
-0.21289909180414707,-0.7659263865654561,1,1
0.6954141163113959,0.20277069868725472,0,1
1.8263803452120126,-0.8943268868760871,0,1
-0.05456505911809331,-1.0771926616137053,0,1
0.9119578413270567,-0.797544274688883,0,1
2.2267899234112916,-0.48549849676977885,0,1
0.5620405207633884,0.2318827354967702,0,1
-0.19655996812927629,-0.24966580651982148,1,1
1.4681693040448465,1.6456774226402464,2,1
0.44853651917483767,-0.9683051361378278,0,1
0.8770885946350006,-0.6228811902572104,0,1
2.8819883995306546,0.4982121582220646,2,1
-1.046603643016259,-1.027012258771142,1,1
0.34652123767347287,-1.5956574632503024,0,1
-0.9254414575817946,-1.511924153265391,1,1
-0.09697171428870488,0.09779275854045363,1,1
-1.9234261095499228,-0.37903501958688357,1,1
1.1807908310187385,-0.7291544037499144,0,1
0.9269724862624268,-1.6218991111765533,0,1
0.18238103162230612,-1.4829616293905388,0,1
1.9022470397113609,0.2948203494363694,2,1
2.6567946967368563,-0.725969101776862,0,1
2.1459991840479336,-0.6558518690231702,0,1
2.17166086619857,-0.42905745106490173,0,1
1.9244781809358056,-1.118312769242273,0,1
-0.29011412974510514,-1.242207030849875,0,1
1.9392263443947333,-0.47765519119475325,0,1
1.120518586081674,-1.3189682395484001,0,1
0.907699321853157,-0.8855583121543893,0,1
2.002504379846517,-1.1662355233937358,0,1
1.285038259147205,1.0986453204771804,2,1
1.3348892022319558,-1.0972956128624523,0,1
2.2364409984395324,0.0586212021336294,0,1
1.6676833999444027,-0.5755824537385775,0,1
2.005806292804688,0.17564900153360785,2,1
2.9428446908659454,-0.3980187850270499,0,1
1.1419016948359102,0.641081309578909,2,1
1.6503880540880138,-0.4200651377797344,0,1
0.5478188569052062,-0.7553669102496953,0,1
1.3448166789154214,-1.8632344224252728,0,1
0.7296769599183955,-0.17735696457903988,0,1
1.8148092552077464,-1.1159235760008446,0,1
-1.0679200916596863,0.7597401625163634,1,1
-1.3133462126373885,0.5949339473546347,1,1
1.3478401235647426,-0.6403791191885744,0,1
1.249487690712146,-0.8273298548489043,0,1
1.1467232201938213,-0.9061229633700332,0,1
0.12718287804369088,-0.7071042404826002,0,1
1.6436404639880469,-0.5432063283374174,0,1
1.5611886116980063,-0.926716597578567,0,1
1.6442033893786792,-0.18756176284160972,0,1
3.4704301106877344,0.18496942908748393,0,1
-0.49438502618824903,0.08132590981175994,1,1
2.1757481870734288,0.3664189743126674,0,1
1.1717433275185734,-0.864822741565846,0,1
-1.1156466579603768,-0.395895715163449,1,1
1.2174087378502647,0.9907699994715938,2,1
2.4316267382887538,-0.7116673267916217,0,1
-1.2030075555542175,0.0822468856382658,1,1
1.9857944994967591,-0.019065500745980585,0,1
2.1929716687135317,0.7905468301621651,0,1
1.7673624992516463,-0.23117375037311233,0,1
0.38740826531106193,-0.9132923784972128,0,1
1.8618020031333007,1.1989934635155415,2,1
2.9841232901060533,0.9831738155421398,2,1
2.4576902811062533,-0.6499348504341528,0,1
1.6145790377962637,-0.875295780456993,0,1
1.3101643378083367,-0.7939953269036456,0,1
-0.5295121620163153,-0.4877409367906424,1,1
1.487008701041995,-0.8880482337586872,0,1
1.6743126141665043,0.49604821380885983,0,1
1.4335422435079577,-1.6169223615298909,0,1
0.9915050365534516,-0.6918584118449373,0,1
2.6274551136912097,0.43686980658150737,0,1
1.8877324592075502,0.19885953578213422,0,1
1.6453672321938648,-0.5504606513357692,0,1
2.58247115372725,-0.3022867584099536,0,1
0.6658503917605213,0.02531159664196318,0,1
2.1755705049699374,1.1980755283454025,2,1
1.0429514052227538,0.665593455416412,0,1
2.009176637946465,0.05119194335807473,0,1
-2.044697147459427,-2.203536330367909,1,1
-1.189795809335512,-2.0570841243982256,1,1
0.9526255750567723,-2.6636061255759707,0,1
0.9589083315199826,-2.557233025622175,0,1
-0.9268529478151546,-0.930778144102984,1,1
-1.7527625615065265,-1.311068864209246,1,1
-2.4576587871986995,-2.075953680601886,1,0
0.4677469243460638,-2.699142212673205,0,1
-0.9520203061316432,-1.5823986772084144,1,1
0.6491668221023357,-1.6555365995662086,0,1
-1.0124934235908127,-1.6317264460860779,1,1
-0.7468621994618159,-1.2693166259542596,1,1
0.6896610819516565,-3.246282753392597,0,1
1.5721861430533592,-2.3137425316869535,0,1
0.8959248974777475,-2.665556811767266,0,1
1.438904720591126,-2.1031073100188196,0,1
0.8416607796160094,-1.1944392799792714,0,1
